Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Name,Year,Day_Type,Year_Quarter
3890,Women,Training,ZoomX Invincible,XL,2,0.0,2025-01-10,Online,Delhi,676.44,January,2025,Working Day,1
3891,Men,Training,ZoomX Invincible,L,0,0.0,2025-02-13,Retail,Bangalore,3832.99,February,2025,Working Day,1
3892,Kids,Training,Flex Trainer,M,2,0.0,2025-07-13,Online,Delhi,2262.3,July,2025,Weekend,3
3893,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2025-07-13,Retail,Delhi,2784.1,July,2025,Weekend,3
3894,Women,Soccer,Premier III,11,1,157.68,2024-06-08,Online,Pune,1067.96,June,2024,Weekend,2
3895,Men,Soccer,Tiempo Legend,XL,1,0.0,2025-02-15,Online,Hyderabad,366.35,February,2025,Weekend,1
3896,Men,Basketball,Kyrie Flytrap,UNKNOWN,2,0.0,2025-02-27,Online,Mumbai,209.79,February,2025,Working Day,1
3897,Women,Soccer,Tiempo Legend,8,2,3751.17,2025-02-27,Retail,Delhi,3332.49,February,2025,Working Day,1
3898,Men,Basketball,LeBron 20,L,1,0.0,2025-02-27,Retail,Hyderabad,1353.92,February,2025,Working Day,1
3899,Men,Basketball,Zoom Freak,L,1,0.0,2024-11-01,Retail,Pune,579.76,November,2024,Working Day,4
3900,Men,Basketball,Zoom Freak,M,3,0.0,2024-11-01,Retail,Delhi,553.3,November,2024,Working Day,4
3901,Men,Running,Air Zoom,XL,2,0.0,2025-04-30,Retail,Mumbai,1461.25,April,2025,Working Day,2
3902,Men,Running,Pegasus Turbo,XL,2,0.0,2025-01-02,Online,Kolkata,3175.54,January,2025,Working Day,1
3903,Kids,Running,React Infinity,9,2,0.0,2025-05-28,Online,Pune,101.29,May,2025,Working Day,2
3904,Kids,Soccer,Phantom GT,L,2,0.0,2025-05-28,Retail,Bangalore,1143.11,May,2025,Working Day,2
3905,Women,Soccer,Tiempo Legend,7,2,0.0,2024-12-10,Retail,Kolkata,3926.59,December,2024,Working Day,4
3906,Men,Lifestyle,Dunk Low,XL,4,26105.37,2024-09-04,Online,Hyderabad,3435.73,September,2024,Working Day,3
3907,Women,Running,React Infinity,L,3,0.0,2025-03-18,Retail,Delhi,3362.1,March,2025,Working Day,1
3908,Women,Running,Free RN,UNKNOWN,0,0.0,2025-03-18,Retail,Kolkata,389.71,March,2025,Working Day,1
3909,Women,Soccer,Premier III,L,2,0.0,2025-03-13,Retail,Delhi,286.57,March,2025,Working Day,1
3910,Men,Basketball,Zoom Freak,XL,2,0.0,2025-03-13,Online,Pune,1834.09,March,2025,Working Day,1
3911,Men,Soccer,Premier III,M,1,0.0,2025-05-07,Retail,Mumbai,3070.67,May,2025,Working Day,2
3912,Kids,Basketball,LeBron 20,L,1,0.0,2025-05-31,Online,Pune,670.41,May,2025,Weekend,2
3913,Kids,Training,ZoomX Invincible,XL,1,0.0,2024-06-12,Retail,Delhi,2941.84,June,2024,Working Day,2
3914,Kids,Soccer,Tiempo Legend,XL,2,0.0,2024-10-29,Retail,Delhi,1253.02,October,2024,Working Day,4
3915,Men,Running,Free RN,M,2,0.0,2025-03-12,Online,Pune,3067.47,March,2025,Working Day,1
3916,Women,Soccer,Premier III,L,3,0.0,2024-10-02,Retail,Kolkata,1315.69,October,2024,Working Day,4
3917,Women,Running,React Infinity,L,0,0.0,2024-10-02,Online,Pune,3551.31,October,2024,Working Day,4
3918,Men,Running,Pegasus Turbo,M,2,0.0,2025-06-09,Online,Bangalore,1173.8,June,2025,Working Day,2
3920,Women,Running,Air Zoom,L,2,0.0,2025-06-09,Online,Pune,1252.12,June,2025,Working Day,2
3921,Kids,Lifestyle,Blazer Mid,L,2,0.0,2025-05-23,Retail,Hyderabad,3939.3,May,2025,Working Day,2
3922,Kids,Soccer,Phantom GT,L,2,0.0,2025-01-21,Retail,Bangalore,1876.21,January,2025,Working Day,1
3923,Men,Basketball,LeBron 20,XL,0,0.0,2025-01-21,Online,Kolkata,197.46,January,2025,Working Day,1
3924,Women,Running,Pegasus Turbo,L,2,0.0,2024-03-26,Online,Kolkata,3090.67,March,2024,Working Day,1
3925,Kids,Basketball,LeBron 20,M,2,0.0,2025-04-19,Retail,Hyderabad,36.04,April,2025,Weekend,2
3926,Men,Lifestyle,Dunk Low,XL,2,0.0,2024-11-08,Online,Mumbai,2972.86,November,2024,Working Day,4
3927,Women,Soccer,Premier III,L,2,0.0,2025-04-10,Retail,Bangalore,999.67,April,2025,Working Day,2
3928,Men,Running,Pegasus Turbo,UNKNOWN,2,2930.83,2025-05-14,Retail,Delhi,984.86,May,2025,Working Day,2
3929,Kids,Running,Free RN,UNKNOWN,1,420.0,2025-05-14,Retail,Mumbai,861.44,May,2025,Working Day,2
3930,Men,Soccer,Phantom GT,7,2,0.0,2025-02-08,Retail,Mumbai,3624.68,February,2025,Weekend,1
3931,Men,Lifestyle,Dunk Low,XL,2,0.0,2025-06-10,Online,Hyderabad,115.24,June,2025,Working Day,2
3932,Kids,Training,SuperRep Go,L,4,8318.58,2025-06-10,Retail,Bangalore,1289.36,June,2025,Working Day,2
3933,Men,Training,SuperRep Go,XL,4,0.0,2025-01-25,Online,Pune,1348.54,January,2025,Weekend,1
3934,Kids,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2025-07-22,Online,Kolkata,2313.79,July,2025,Working Day,3
3935,Women,Running,React Infinity,M,2,0.0,2025-07-22,Retail,Pune,833.94,July,2025,Working Day,3
3936,Kids,Lifestyle,Blazer Mid,M,3,0.0,2023-07-28,Retail,Pune,1983.5,July,2023,Working Day,3
3937,Women,Running,React Infinity,M,2,0.0,2024-12-07,Online,Hyderabad,638.36,December,2024,Weekend,4
3938,Kids,Training,SuperRep Go,8,1,0.0,2025-01-22,Online,Kolkata,1933.98,January,2025,Working Day,1
3939,Women,Training,ZoomX Invincible,M,2,0.0,2025-01-22,Online,Bangalore,2219.59,January,2025,Working Day,1
3940,Kids,Running,React Infinity,11,2,0.0,2024-12-30,Online,Hyderabad,491.15,December,2024,Working Day,4
3941,Men,Soccer,Phantom GT,UNKNOWN,0,0.0,2024-04-27,Online,Pune,1829.77,April,2024,Weekend,2
3942,Men,Lifestyle,Blazer Mid,M,1,0.0,2024-04-27,Online,Delhi,938.81,April,2024,Weekend,2
3943,Women,Soccer,Tiempo Legend,UNKNOWN,0,0.0,2024-10-12,Retail,Bangalore,3857.9,October,2024,Weekend,4
3944,Men,Training,Metcon 7,UNKNOWN,2,0.0,2024-10-12,Online,Bangalore,151.58,October,2024,Weekend,4
3946,Men,Training,SuperRep Go,UNKNOWN,1,0.0,2024-08-23,Retail,Kolkata,3250.78,August,2024,Working Day,3
3947,Men,Training,SuperRep Go,UNKNOWN,2,0.0,2024-07-29,Retail,Kolkata,3354.76,July,2024,Working Day,3
3948,Women,Basketball,LeBron 20,L,2,0.0,2025-07-02,Online,Delhi,3470.77,July,2025,Working Day,3
3950,Kids,Running,React Infinity,XL,2,0.0,2025-07-02,Online,Kolkata,474.81,July,2025,Working Day,3
3951,Women,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2024-12-31,Online,Delhi,1982.85,December,2024,Working Day,4
3952,Women,Soccer,Mercurial Superfly,12,2,0.0,2025-06-29,Online,Mumbai,3142.6,June,2025,Weekend,2
3953,Women,Basketball,Air Jordan,XL,2,0.0,2025-01-14,Retail,Delhi,2004.93,January,2025,Working Day,1
3955,Kids,Training,SuperRep Go,XL,3,0.0,2025-01-16,Retail,Pune,1798.76,January,2025,Working Day,1
3956,Women,Lifestyle,Air Force 1,UNKNOWN,2,0.0,2025-03-06,Online,Hyderabad,2842.28,March,2025,Working Day,1
3957,Men,Lifestyle,Waffle One,XL,2,0.0,2025-06-26,Online,Hyderabad,2404.92,June,2025,Working Day,2
3958,Women,Lifestyle,Dunk Low,UNKNOWN,4,0.0,2024-03-23,Retail,Kolkata,312.44,March,2024,Weekend,1
3959,Kids,Lifestyle,Dunk Low,M,4,0.0,2025-01-12,Retail,Mumbai,2494.96,January,2025,Weekend,1
3960,Women,Lifestyle,Dunk Low,9,2,0.0,2025-06-22,Retail,Mumbai,1850.9,June,2025,Weekend,2
3961,Kids,Lifestyle,Waffle One,UNKNOWN,2,0.0,2025-03-28,Online,Hyderabad,3888.52,March,2025,Working Day,1
3963,Men,Soccer,Mercurial Superfly,XL,1,0.0,2025-01-03,Retail,Mumbai,245.76,January,2025,Working Day,1
3964,Women,Training,ZoomX Invincible,XL,1,0.0,2025-01-03,Retail,Kolkata,117.6,January,2025,Working Day,1
3965,Kids,Soccer,Mercurial Superfly,M,2,0.0,2024-12-05,Online,Hyderabad,1194.67,December,2024,Working Day,4
3966,Kids,Training,Metcon 7,7,2,0.0,2024-12-05,Retail,Mumbai,2072.67,December,2024,Working Day,4
3967,Women,Lifestyle,Waffle One,UNKNOWN,0,0.0,2024-12-05,Online,Bangalore,806.4,December,2024,Working Day,4
3968,Kids,Lifestyle,Waffle One,M,2,0.0,2024-12-05,Retail,Bangalore,774.01,December,2024,Working Day,4
3969,Women,Lifestyle,Waffle One,XL,2,0.0,2023-08-04,Retail,Mumbai,3753.92,August,2023,Working Day,3
3970,Men,Soccer,Phantom GT,L,0,0.0,2025-06-29,Retail,Kolkata,3351.31,June,2025,Weekend,2
3971,Kids,Training,Metcon 7,6,2,0.0,2025-02-11,Retail,Bangalore,3840.73,February,2025,Working Day,1
3972,Men,Running,Pegasus Turbo,XL,1,0.0,2024-12-20,Retail,Bangalore,1990.32,December,2024,Working Day,4
3973,Kids,Running,React Infinity,M,2,0.0,2024-03-22,Online,Bangalore,475.2,March,2024,Working Day,1
3974,Men,Lifestyle,Dunk Low,L,4,0.0,2024-03-22,Retail,Delhi,97.6,March,2024,Working Day,1
3975,Women,Soccer,Tiempo Legend,M,3,0.0,2025-03-22,Retail,Mumbai,1293.38,March,2025,Weekend,1
3976,Men,Training,SuperRep Go,L,4,1506.9,2024-12-12,Retail,Delhi,778.13,December,2024,Working Day,4
3977,Men,Soccer,Mercurial Superfly,L,0,0.0,2025-05-11,Online,Delhi,2545.49,May,2025,Weekend,2
3978,Women,Training,Flex Trainer,UNKNOWN,2,0.0,2024-09-11,Retail,Delhi,754.75,September,2024,Working Day,3
3979,Men,Training,ZoomX Invincible,M,3,0.0,2025-06-11,Online,Pune,896.9,June,2025,Working Day,2
3980,Men,Training,SuperRep Go,10,2,0.0,2025-07-07,Retail,Hyderabad,223.3,July,2025,Working Day,3
3981,Men,Soccer,Premier III,L,2,0.0,2023-12-21,Online,Delhi,90.51,December,2023,Working Day,4
3982,Men,Basketball,Zoom Freak,L,2,0.0,2024-10-16,Online,Bangalore,1486.86,October,2024,Working Day,4
3983,Kids,Lifestyle,Waffle One,L,4,0.0,2024-11-10,Online,Pune,633.64,November,2024,Weekend,4
3984,Women,Training,SuperRep Go,UNKNOWN,4,0.0,2024-11-10,Retail,Pune,486.8,November,2024,Weekend,4
3986,Kids,Running,Air Zoom,L,1,0.0,2024-11-10,Retail,Mumbai,681.84,November,2024,Weekend,4
3987,Kids,Basketball,Zoom Freak,L,2,0.0,2024-08-18,Retail,Hyderabad,3908.61,August,2024,Weekend,3
3988,Kids,Lifestyle,Blazer Mid,M,4,10488.01,2024-10-10,Online,Pune,3698.62,October,2024,Working Day,4
3989,Men,Training,Metcon 7,L,1,0.0,2024-10-20,Online,Bangalore,1005.26,October,2024,Weekend,4
3990,Kids,Basketball,Air Jordan,11,0,0.0,2025-07-19,Online,Kolkata,2974.82,July,2025,Weekend,3
3991,Men,Training,ZoomX Invincible,UNKNOWN,0,0.0,2025-07-19,Online,Bangalore,97.51,July,2025,Weekend,3
3992,Men,Lifestyle,Dunk Low,XL,1,0.0,2025-01-13,Online,Pune,907.76,January,2025,Working Day,1
3993,Kids,Lifestyle,Blazer Mid,7,1,0.0,2025-04-25,Retail,Hyderabad,1060.98,April,2025,Working Day,2
3994,Kids,Basketball,Air Jordan,UNKNOWN,4,0.0,2025-04-12,Retail,Bangalore,97.39,April,2025,Weekend,2
3995,Men,Lifestyle,Air Force 1,11,1,0.0,2024-01-24,Online,Delhi,3242.46,January,2024,Working Day,1
3996,Men,Running,React Infinity,UNKNOWN,2,0.0,2024-01-24,Online,Bangalore,2919.12,January,2024,Working Day,1
3997,Women,Lifestyle,Waffle One,M,4,0.0,2024-01-24,Retail,Hyderabad,484.62,January,2024,Working Day,1
3998,Men,Training,Flex Trainer,UNKNOWN,2,0.0,2024-09-16,Online,Delhi,2029.57,September,2024,Working Day,3
3999,Kids,Lifestyle,Blazer Mid,7,2,0.0,2024-09-16,Online,Kolkata,1484.61,September,2024,Working Day,3
4000,Women,Basketball,Air Jordan,M,1,0.0,2025-01-09,Retail,Kolkata,309.79,January,2025,Working Day,1
4001,Women,Basketball,Zoom Freak,L,2,0.0,2024-11-03,Online,Mumbai,2155.01,November,2024,Weekend,4
4002,Kids,Soccer,Mercurial Superfly,M,2,0.0,2024-11-03,Retail,Mumbai,2114.03,November,2024,Weekend,4
4003,Men,Lifestyle,Air Force 1,L,2,0.0,2025-02-03,Retail,Mumbai,839.48,February,2025,Working Day,1
4004,Men,Basketball,Air Jordan,XL,2,0.0,2025-04-14,Retail,Delhi,748.58,April,2025,Working Day,2
4005,Kids,Training,Metcon 7,M,2,0.0,2024-11-30,Online,Delhi,1784.38,November,2024,Weekend,4
4006,Kids,Basketball,LeBron 20,12,2,0.0,2025-01-10,Retail,Kolkata,2617.0,January,2025,Working Day,1
4007,Kids,Soccer,Premier III,XL,0,0.0,2025-01-10,Retail,Pune,1746.06,January,2025,Working Day,1
4008,Men,Basketball,LeBron 20,9,3,21586.98,2023-12-15,Retail,Hyderabad,180.31,December,2023,Working Day,4
4009,Kids,Basketball,Zoom Freak,M,2,0.0,2024-03-30,Retail,Mumbai,737.91,March,2024,Weekend,1
4011,Women,Running,Air Zoom,M,4,0.0,2025-07-04,Retail,Bangalore,2934.53,July,2025,Working Day,3
4012,Men,Basketball,Zoom Freak,UNKNOWN,2,0.0,2025-05-28,Retail,Hyderabad,2129.44,May,2025,Working Day,2
4013,Women,Basketball,LeBron 20,10,2,0.0,2025-07-04,Online,Hyderabad,1398.9,July,2025,Working Day,3
4014,Kids,Running,Air Zoom,L,2,0.0,2024-08-04,Retail,Hyderabad,563.6,August,2024,Weekend,3
4015,Men,Lifestyle,Air Force 1,L,4,0.0,2025-07-05,Online,Bangalore,1194.93,July,2025,Weekend,3
4017,Kids,Training,Metcon 7,XL,2,0.0,2025-03-20,Online,Mumbai,1178.1,March,2025,Working Day,1
4018,Women,Lifestyle,Blazer Mid,M,2,0.0,2024-10-27,Retail,Mumbai,69.8,October,2024,Weekend,4
4019,Women,Soccer,Tiempo Legend,10,1,0.0,2024-10-27,Online,Bangalore,171.8,October,2024,Weekend,4
4020,Women,Running,Pegasus Turbo,M,2,0.0,2024-12-21,Retail,Bangalore,3360.33,December,2024,Weekend,4
4021,Women,Basketball,Kyrie Flytrap,6,2,0.0,2024-12-21,Online,Delhi,2199.3,December,2024,Weekend,4
4022,Kids,Training,Metcon 7,L,2,0.0,2024-12-21,Online,Bangalore,2380.63,December,2024,Weekend,4
4023,Women,Running,Free RN,XL,0,0.0,2024-11-28,Online,Hyderabad,1267.41,November,2024,Working Day,4
4024,Men,Training,Metcon 7,M,0,0.0,2024-08-29,Retail,Bangalore,738.85,August,2024,Working Day,3
4025,Women,Basketball,Kyrie Flytrap,L,2,0.0,2024-06-25,Retail,Kolkata,2946.35,June,2024,Working Day,2
4026,Men,Basketball,Zoom Freak,XL,0,0.0,2025-02-17,Online,Hyderabad,885.09,February,2025,Working Day,1
4027,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2025-01-12,Retail,Delhi,3125.71,January,2025,Weekend,1
4028,Women,Running,Pegasus Turbo,9,3,0.0,2025-01-12,Retail,Delhi,2568.4,January,2025,Weekend,1
4029,Kids,Training,Flex Trainer,XL,2,0.0,2025-06-29,Retail,Bangalore,3231.16,June,2025,Weekend,2
4030,Men,Lifestyle,Waffle One,L,2,0.0,2025-04-28,Online,Kolkata,1865.56,April,2025,Working Day,2
4031,Men,Soccer,Phantom GT,UNKNOWN,2,1452.57,2025-01-11,Retail,Kolkata,1977.91,January,2025,Weekend,1
4032,Men,Running,Pegasus Turbo,10,2,0.0,2025-01-11,Retail,Pune,135.15,January,2025,Weekend,1
4033,Men,Lifestyle,Blazer Mid,L,4,12844.15,2025-01-11,Retail,Bangalore,3573.92,January,2025,Weekend,1
4035,Women,Training,ZoomX Invincible,L,2,0.0,2025-01-11,Retail,Delhi,2738.44,January,2025,Weekend,1
4036,Men,Soccer,Mercurial Superfly,M,1,0.0,2023-08-08,Online,Mumbai,2718.34,August,2023,Working Day,3
4037,Women,Basketball,LeBron 20,XL,2,0.0,2023-08-08,Retail,Delhi,776.81,August,2023,Working Day,3
4038,Kids,Running,Pegasus Turbo,UNKNOWN,2,0.0,2025-03-04,Retail,Pune,1724.16,March,2025,Working Day,1
4039,Women,Lifestyle,Air Force 1,L,2,0.0,2024-12-06,Online,Delhi,134.82,December,2024,Working Day,4
4041,Men,Running,Pegasus Turbo,UNKNOWN,2,0.0,2024-09-09,Online,Mumbai,3221.72,September,2024,Working Day,3
4042,Kids,Lifestyle,Air Force 1,9,0,0.0,2025-05-28,Online,Hyderabad,198.88,May,2025,Working Day,2
4043,Kids,Running,Air Zoom,UNKNOWN,4,10261.03,2025-05-28,Online,Hyderabad,3321.49,May,2025,Working Day,2
4044,Women,Training,Flex Trainer,UNKNOWN,0,0.0,2024-08-07,Online,Pune,2636.12,August,2024,Working Day,3
4046,Women,Running,React Infinity,L,2,0.0,2025-02-20,Online,Pune,999.97,February,2025,Working Day,1
4047,Men,Running,Air Zoom,12,2,0.0,2025-02-27,Retail,Kolkata,56.56,February,2025,Working Day,1
4048,Men,Running,Air Zoom,M,2,0.0,2025-02-27,Retail,Delhi,2239.79,February,2025,Working Day,1
4050,Women,Running,Pegasus Turbo,XL,2,0.0,2025-02-27,Online,Bangalore,171.08,February,2025,Working Day,1
4051,Kids,Training,Metcon 7,UNKNOWN,2,0.0,2024-10-11,Online,Hyderabad,944.54,October,2024,Working Day,4
4052,Kids,Training,Flex Trainer,L,2,0.0,2025-01-19,Online,Hyderabad,1624.3,January,2025,Weekend,1
4053,Women,Soccer,Phantom GT,6,2,0.0,2025-03-02,Retail,Pune,21.13,March,2025,Weekend,1
4054,Women,Lifestyle,Waffle One,UNKNOWN,2,0.0,2024-05-09,Online,Mumbai,401.5,May,2024,Working Day,2
4055,Kids,Running,Air Zoom,L,2,0.0,2024-12-13,Online,Mumbai,3329.27,December,2024,Working Day,4
4056,Kids,Running,Air Zoom,8,2,0.0,2024-12-13,Retail,Hyderabad,3732.77,December,2024,Working Day,4
4057,Kids,Basketball,Kyrie Flytrap,M,2,0.0,2023-09-22,Retail,Delhi,2575.38,September,2023,Working Day,3
4058,Kids,Basketball,Kyrie Flytrap,L,2,0.0,2024-11-13,Online,Delhi,153.9,November,2024,Working Day,4
4059,Kids,Basketball,Air Jordan,L,1,2328.1,2025-02-03,Retail,Delhi,1000.57,February,2025,Working Day,1
4060,Women,Soccer,Tiempo Legend,L,1,865.55,2024-08-20,Online,Pune,3159.11,August,2024,Working Day,3
4061,Men,Basketball,Air Jordan,XL,2,0.0,2025-05-17,Retail,Mumbai,2599.62,May,2025,Weekend,2
4062,Men,Basketball,Zoom Freak,M,0,0.0,2025-05-17,Online,Mumbai,505.51,May,2025,Weekend,2
4063,Kids,Lifestyle,Air Force 1,L,0,0.0,2024-09-24,Online,Mumbai,617.86,September,2024,Working Day,3
4064,Men,Basketball,Air Jordan,L,4,0.0,2024-09-24,Retail,Hyderabad,587.63,September,2024,Working Day,3
4065,Women,Basketball,LeBron 20,XL,2,0.0,2024-12-08,Online,Pune,1067.59,December,2024,Weekend,4
4066,Kids,Running,React Infinity,L,4,3959.56,2025-06-29,Retail,Bangalore,3344.47,June,2025,Weekend,2
4067,Men,Soccer,Mercurial Superfly,M,4,0.0,2025-05-17,Online,Bangalore,1974.4,May,2025,Weekend,2
4068,Men,Soccer,Tiempo Legend,10,1,0.0,2024-10-23,Online,Pune,1280.59,October,2024,Working Day,4
4070,Kids,Basketball,Air Jordan,L,2,0.0,2024-10-23,Retail,Pune,2671.6,October,2024,Working Day,4
4071,Men,Lifestyle,Blazer Mid,UNKNOWN,1,0.0,2025-05-20,Retail,Bangalore,1112.91,May,2025,Working Day,2
4072,Men,Soccer,Premier III,UNKNOWN,2,0.0,2025-05-20,Online,Pune,3542.88,May,2025,Working Day,2
4073,Kids,Training,Flex Trainer,M,2,0.0,2024-11-30,Online,Kolkata,3353.3,November,2024,Weekend,4
4074,Kids,Basketball,LeBron 20,L,2,0.0,2024-03-28,Retail,Mumbai,286.0,March,2024,Working Day,1
4075,Kids,Running,Free RN,XL,1,0.0,2025-05-30,Online,Delhi,2484.0,May,2025,Working Day,2
4076,Kids,Basketball,LeBron 20,UNKNOWN,2,0.0,2025-04-03,Online,Kolkata,925.71,April,2025,Working Day,2
4077,Men,Training,SuperRep Go,UNKNOWN,2,0.0,2025-01-01,Online,Mumbai,361.16,January,2025,Working Day,1
4078,Women,Lifestyle,Air Force 1,9,2,0.0,2025-01-01,Online,Mumbai,2742.28,January,2025,Working Day,1
4079,Kids,Lifestyle,Waffle One,XL,2,0.0,2024-11-21,Retail,Delhi,2083.6,November,2024,Working Day,4
4080,Kids,Training,Flex Trainer,UNKNOWN,2,0.0,2024-11-27,Retail,Hyderabad,255.47,November,2024,Working Day,4
4081,Men,Lifestyle,Waffle One,XL,2,0.0,2025-04-07,Retail,Bangalore,608.65,April,2025,Working Day,2
4082,Kids,Soccer,Mercurial Superfly,M,2,0.0,2025-04-07,Retail,Bangalore,3007.26,April,2025,Working Day,2
4083,Men,Training,Flex Trainer,L,2,0.0,2025-03-29,Online,Bangalore,773.05,March,2025,Weekend,1
4084,Kids,Running,Air Zoom,7,1,0.0,2025-01-21,Retail,Kolkata,1087.34,January,2025,Working Day,1
4085,Men,Lifestyle,Dunk Low,L,4,0.0,2025-01-21,Online,Bangalore,1897.69,January,2025,Working Day,1
4086,Women,Running,Air Zoom,XL,3,0.0,2025-04-03,Online,Pune,195.0,April,2025,Working Day,2
4087,Men,Basketball,LeBron 20,UNKNOWN,2,0.0,2024-03-13,Retail,Hyderabad,3939.54,March,2024,Working Day,1
4088,Men,Training,Flex Trainer,M,2,6666.68,2025-03-16,Retail,Mumbai,1548.1,March,2025,Weekend,1
4089,Women,Running,React Infinity,UNKNOWN,2,0.0,2025-02-15,Online,Bangalore,2854.02,February,2025,Weekend,1
4090,Men,Lifestyle,Air Force 1,L,2,0.0,2025-06-26,Retail,Delhi,1164.28,June,2025,Working Day,2
4091,Kids,Running,Free RN,L,2,0.0,2024-10-23,Retail,Kolkata,1061.2,October,2024,Working Day,4
4092,Women,Lifestyle,Air Force 1,XL,1,0.0,2024-10-23,Online,Delhi,48.02,October,2024,Working Day,4
4093,Women,Lifestyle,Waffle One,11,4,0.0,2025-05-18,Retail,Kolkata,2944.03,May,2025,Weekend,2
4094,Kids,Soccer,Tiempo Legend,9,2,0.0,2025-05-18,Online,Hyderabad,2779.39,May,2025,Weekend,2
4095,Men,Running,Free RN,XL,1,0.0,2024-04-03,Online,Pune,1993.16,April,2024,Working Day,2
4096,Women,Soccer,Phantom GT,8,2,0.0,2024-04-03,Online,Pune,3865.04,April,2024,Working Day,2
4097,Men,Basketball,Kyrie Flytrap,XL,2,0.0,2024-09-17,Retail,Hyderabad,1928.88,September,2024,Working Day,3
4098,Men,Lifestyle,Waffle One,L,0,0.0,2024-09-11,Retail,Bangalore,2371.45,September,2024,Working Day,3
4099,Women,Soccer,Tiempo Legend,UNKNOWN,2,0.0,2025-03-15,Online,Pune,3616.91,March,2025,Weekend,1
4100,Men,Running,Pegasus Turbo,L,2,0.0,2024-03-19,Online,Delhi,1507.71,March,2024,Working Day,1
4101,Men,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2024-07-10,Retail,Delhi,3064.92,July,2024,Working Day,3
4102,Men,Basketball,LeBron 20,UNKNOWN,1,0.0,2025-06-20,Retail,Mumbai,1310.35,June,2025,Working Day,2
4103,Men,Lifestyle,Waffle One,L,2,0.0,2025-07-16,Retail,Hyderabad,2158.91,July,2025,Working Day,3
4104,Kids,Basketball,Zoom Freak,11,2,0.0,2025-07-16,Online,Bangalore,3999.21,July,2025,Working Day,3
4105,Men,Running,Pegasus Turbo,XL,2,0.0,2024-05-25,Retail,Bangalore,2093.87,May,2024,Weekend,2
4107,Kids,Running,React Infinity,L,2,0.0,2025-04-27,Retail,Hyderabad,779.19,April,2025,Weekend,2
4108,Kids,Running,Pegasus Turbo,L,2,4483.43,2023-11-25,Online,Kolkata,1059.07,November,2023,Weekend,4
4109,Kids,Training,SuperRep Go,12,2,0.0,2024-11-29,Online,Mumbai,675.88,November,2024,Working Day,4
4110,Men,Training,Metcon 7,M,2,0.0,2024-08-26,Retail,Hyderabad,3387.91,August,2024,Working Day,3
4111,Women,Lifestyle,Waffle One,L,1,838.79,2024-11-26,Retail,Bangalore,2377.84,November,2024,Working Day,4
4112,Women,Running,React Infinity,L,1,0.0,2025-04-22,Online,Delhi,2093.68,April,2025,Working Day,2
4113,Kids,Basketball,Zoom Freak,L,2,643.57,2025-05-12,Online,Bangalore,3372.49,May,2025,Working Day,2
4114,Kids,Training,Metcon 7,XL,4,0.0,2025-07-13,Retail,Bangalore,233.59,July,2025,Weekend,3
4115,Men,Basketball,Air Jordan,M,2,0.0,2025-05-14,Retail,Delhi,758.5,May,2025,Working Day,2
4116,Women,Lifestyle,Air Force 1,9,2,0.0,2024-08-19,Online,Pune,43.41,August,2024,Working Day,3
4117,Women,Basketball,Zoom Freak,M,2,0.0,2024-10-03,Online,Hyderabad,266.4,October,2024,Working Day,4
4118,Kids,Basketball,LeBron 20,XL,4,0.0,2025-05-21,Retail,Mumbai,538.94,May,2025,Working Day,2
4119,Kids,Training,ZoomX Invincible,M,2,0.0,2024-08-25,Online,Mumbai,1451.15,August,2024,Weekend,3
4120,Women,Basketball,Zoom Freak,M,2,0.0,2024-11-07,Online,Delhi,3175.14,November,2024,Working Day,4
4121,Kids,Training,ZoomX Invincible,6,0,0.0,2024-11-07,Retail,Bangalore,399.33,November,2024,Working Day,4
4122,Kids,Lifestyle,Dunk Low,11,1,0.0,2025-06-18,Retail,Mumbai,261.43,June,2025,Working Day,2
4123,Women,Running,Air Zoom,XL,2,0.0,2023-10-16,Retail,Hyderabad,41.24,October,2023,Working Day,4
4124,Kids,Basketball,LeBron 20,M,1,0.0,2023-10-16,Online,Delhi,477.62,October,2023,Working Day,4
4125,Men,Soccer,Tiempo Legend,M,2,0.0,2025-07-20,Retail,Kolkata,2465.79,July,2025,Weekend,3
4126,Women,Training,SuperRep Go,10,2,0.0,2025-07-20,Retail,Delhi,1345.61,July,2025,Weekend,3
4127,Women,Running,Free RN,L,1,2391.98,2024-12-21,Online,Kolkata,1331.92,December,2024,Weekend,4
4128,Women,Lifestyle,Air Force 1,9,2,0.0,2025-03-02,Online,Mumbai,1529.46,March,2025,Weekend,1
4129,Men,Running,Pegasus Turbo,UNKNOWN,2,0.0,2025-03-02,Retail,Kolkata,29.1,March,2025,Weekend,1
4130,Men,Running,Air Zoom,XL,2,0.0,2024-11-16,Online,Mumbai,140.84,November,2024,Weekend,4
4131,Women,Running,React Infinity,L,2,0.0,2024-11-16,Online,Bangalore,3544.31,November,2024,Weekend,4
4132,Women,Lifestyle,Dunk Low,XL,2,0.0,2024-08-08,Online,Hyderabad,921.97,August,2024,Working Day,3
